BOROUGH,ZIP_CODE,RESIDENTIAL_UNITS,GROSS_SQUARE_FEET,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALE_PRICE,SALE_DATE,max_temp_celsius,season
4,11358,1,1232.00,1925,1,A1,620000.00,2016-10-05,,autumn
5,10301,1,1232.00,1899,1,A1,458500.00,2017-02-15,,winter
4,11378,1,1232.00,1925,1,A1,670000.00,2017-07-20,,summer
4,11385,1,1232.00,1920,1,A1,595000.00,2016-10-14,,autumn
5,10305,1,1232.00,2001,1,A1,583000.00,2017-04-13,,spring
4,11427,1,1232.00,1930,1,A1,515000.00,2016-12-16,,autumn
4,11423,1,1232.00,1925,1,A1,200000.00,2016-09-22,,autumn
4,11423,1,1232.00,1925,1,A1,550000.00,2017-02-15,,winter
3,11204,1,1233.00,1925,1,A1,1634666.00,2016-10-27,,autumn
4,11420,1,1234.00,1920,1,A1,460000.00,2017-06-09,,spring
4,11361,1,1234.00,1920,1,A1,1720000.00,2017-05-10,,spring
4,11413,1,1235.00,1930,1,A1,515000.00,2017-08-03,,summer
4,11413,1,1235.00,1930,1,A1,165000.00,2016-12-21,,winter
5,10310,1,1235.00,1920,1,A1,285000.00,2016-09-19,,summer
5,10304,1,1235.00,1899,1,A1,299000.00,2016-09-28,,autumn
4,11422,1,1236.00,1965,1,A1,469000.00,2017-05-18,,spring
4,11422,1,1236.00,1965,1,A1,325000.00,2017-07-27,,summer
4,11422,1,1236.00,1965,1,A1,420000.00,2016-11-21,,autumn
5,10314,1,1236.00,1970,1,A1,550000.00,2017-02-21,,winter
4,11421,1,1236.00,1930,1,A1,559000.00,2017-07-11,,summer
3,11223,1,1238.00,1925,1,A1,1350000.00,2017-03-31,,spring
4,11363,1,1238.00,1930,1,A1,973000.00,2017-02-27,,winter
5,10303,1,1239.00,1920,1,A1,280000.00,2017-01-10,,winter
4,11418,1,1240.00,1920,1,A1,475000.00,2017-04-10,,spring
4,11434,1,1240.00,1930,1,A1,490000.00,2016-09-21,,autumn
4,11436,1,1240.00,1920,1,A1,438000.00,2017-02-21,,winter
5,10314,1,1240.00,1930,1,A1,575000.00,2017-06-30,,summer
2,10465,1,1240.00,1915,1,A1,325000.00,2016-10-11,,autumn
2,10466,1,1240.00,1925,1,A1,390000.00,2017-07-26,,summer
4,11358,1,1240.00,1935,1,A1,840000.00,2017-06-29,,summer
4,11358,1,1240.00,1930,1,A1,810000.00,2017-07-06,,summer
4,11358,1,1240.00,1930,1,A1,830000.00,2017-07-03,,summer
3,11229,1,1240.00,1925,1,A1,180000.00,2016-12-02,,autumn
2,10471,1,1240.00,1940,1,A1,602000.00,2017-05-11,,spring
4,11427,1,1240.00,1940,1,A1,815000.00,2017-04-19,,spring
4,11428,1,1240.00,1925,1,A1,470000.00,2016-12-12,,autumn
4,11423,1,1240.00,1930,1,A1,445000.00,2016-10-20,,autumn
4,11433,1,1242.00,1940,1,A1,500000.00,2017-01-27,,winter
4,11411,1,1242.00,1940,1,A1,290000.00,2017-07-26,,summer
4,11413,1,1242.00,1930,1,A1,499000.00,2017-03-08,,winter
3,11229,1,1242.00,2012,1,A1,475000.00,2016-09-21,,autumn
4,11379,1,1242.00,1930,1,A1,600000.00,2017-08-30,,summer
5,10304,1,1244.00,1920,1,A1,240000.00,2016-11-16,,autumn
4,11422,1,1246.00,1925,1,A1,250000.00,2017-02-01,,winter
4,11421,1,1246.00,1920,1,A1,660000.00,2016-10-20,,autumn
4,11419,1,1248.00,1925,1,A1,325000.00,2017-06-29,,summer
4,11418,1,1248.00,1920,1,A1,340000.00,2017-01-09,,winter
4,11419,1,1248.00,1925,1,A1,499000.00,2016-09-22,,autumn
4,11417,1,1248.00,1925,1,A1,527500.00,2016-11-29,,autumn
4,11433,1,1248.00,1930,1,A1,308636.00,2016-10-04,,autumn
4,11417,1,1248.00,1930,1,A1,480000.00,2016-09-30,,autumn
4,11417,1,1248.00,1920,1,A1,520000.00,2017-01-11,,winter
4,11417,1,1248.00,1920,1,A1,530000.00,2017-05-12,,spring
5,10306,1,1248.00,1920,1,A1,420000.00,2017-08-10,,summer
4,11433,1,1248.00,1925,1,A1,450000.00,2016-12-05,,autumn
4,11433,1,1248.00,1925,1,A1,350000.00,2016-11-29,,autumn
4,11433,1,1248.00,1925,1,A1,70000.00,2017-02-10,,winter
4,11435,1,1248.00,1930,1,A1,391400.00,2017-05-16,,spring
4,11433,1,1248.00,1925,1,A1,440000.00,2017-07-28,,summer
4,11433,1,1248.00,1925,1,A1,505000.00,2017-07-26,,summer
4,11433,1,1248.00,1925,1,A1,239000.00,2016-11-10,,autumn
4,11420,1,1248.00,1920,1,A1,510000.00,2017-06-26,,summer
4,11435,1,1248.00,1925,1,A1,460000.00,2017-05-15,,spring
4,11435,1,1248.00,1925,1,A1,100000.00,2016-10-05,,autumn
4,11435,1,1248.00,1925,1,A1,390000.00,2017-03-20,,winter
4,11412,1,1248.00,1930,1,A1,510000.00,2017-03-22,,spring
4,11412,1,1248.00,1930,1,A1,150000.00,2017-03-01,,winter
4,11412,1,1248.00,1930,1,A1,350000.00,2016-12-09,,autumn
4,11420,1,1248.00,1920,1,A1,490000.00,2017-08-23,,summer
4,11415,1,1248.00,1920,1,A1,506666.00,2017-03-09,,winter
4,11420,1,1248.00,1920,1,A1,515000.00,2017-07-20,,summer
4,11420,1,1248.00,1930,1,A1,375000.00,2016-09-16,,summer
4,11413,1,1248.00,1925,1,A1,320000.00,2016-10-06,,autumn
4,11417,1,1248.00,1935,1,A1,545000.00,2017-04-06,,spring
4,11417,1,1248.00,1935,1,A1,377000.00,2016-12-19,,autumn
4,11355,1,1248.00,1930,1,A1,1405000.00,2016-10-31,,autumn
4,11436,1,1248.00,1925,1,A1,245000.00,2016-11-07,,autumn
4,11436,1,1248.00,1925,1,A1,380000.00,2016-10-28,,autumn
4,11417,1,1248.00,1920,1,A1,170500.00,2017-04-07,,spring
5,10314,1,1248.00,1970,1,A1,640000.00,2016-10-13,,autumn
4,11358,1,1248.00,1930,1,A1,700000.00,2016-12-01,,autumn
4,11433,1,1248.00,1925,1,A1,340000.00,2016-09-15,,summer
3,11234,1,1248.00,1925,1,A1,490000.00,2016-11-21,,autumn
4,11412,1,1248.00,1925,1,A1,483000.00,2016-09-22,,autumn
2,10457,1,1248.00,1901,1,A1,389000.00,2017-03-31,,spring
5,10306,1,1248.00,1950,1,A1,512000.00,2016-12-28,,winter
4,11354,1,1248.00,1955,1,A1,735000.00,2017-01-06,,winter
3,11203,1,1248.00,1920,1,A1,120000.00,2017-06-13,,spring
4,11358,1,1248.00,1925,1,A1,690000.00,2017-02-21,,winter
4,11358,1,1248.00,1930,1,A1,800000.00,2016-11-09,,autumn
3,11226,1,1248.00,1920,1,A1,630000.00,2017-07-31,,summer
3,11203,1,1248.00,1925,1,A1,480000.00,2016-11-07,,autumn
5,10304,1,1248.00,1930,1,A1,429000.00,2017-03-10,,winter
5,10304,1,1248.00,1930,1,A1,210000.00,2016-09-19,,summer
4,11364,1,1248.00,1950,1,A1,808888.00,2016-12-19,,autumn
3,11203,1,1248.00,1925,1,A1,425000.00,2016-09-14,,summer
4,11365,1,1248.00,1955,1,A1,820000.00,2017-05-26,,spring
4,11375,1,1248.00,1920,1,A1,700000.00,2016-10-04,,autumn
4,11366,1,1248.00,1940,1,A1,920000.00,2017-01-09,,winter
4,11385,1,1248.00,1920,1,A1,605000.00,2017-06-27,,summer
4,11432,1,1248.00,1920,1,A1,715000.00,2017-06-06,,spring
4,11427,1,1248.00,1950,1,A1,620000.00,2016-09-21,,autumn
4,11427,1,1248.00,1950,1,A1,240000.00,2017-03-13,,winter
4,11379,1,1248.00,1920,1,A1,684950.00,2017-04-06,,spring
4,11418,1,1248.00,1920,1,A1,400000.00,2017-01-31,,winter
4,11417,1,1248.00,1930,1,A1,325000.00,2017-08-10,,summer
4,11423,1,1248.00,1925,1,A1,105000.00,2017-04-20,,spring
3,11236,1,1248.00,1935,1,A1,409000.00,2016-09-19,,summer
5,10308,1,1248.00,1925,1,A1,390000.00,2017-04-27,,spring
5,10310,1,1250.00,1955,1,A1,495000.00,2017-01-31,,winter
4,11411,1,1250.00,1940,1,A1,270000.00,2016-11-17,,autumn
4,11411,1,1250.00,1940,1,A1,550000.00,2017-08-01,,summer
4,11434,1,1250.00,1960,1,A1,432000.00,2017-01-19,,winter
4,11434,1,1250.00,1950,1,A1,535500.00,2017-02-22,,winter
4,11413,1,1250.00,1950,1,A1,520000.00,2017-06-29,,summer
4,11436,1,1251.00,1925,1,A1,352325.00,2016-11-25,,autumn
4,11358,1,1251.00,1925,1,A1,925000.00,2016-10-26,,autumn
4,11435,1,1252.00,1920,1,A1,226000.00,2017-03-22,,spring
4,11435,1,1252.00,1920,1,A1,440000.00,2017-07-14,,summer
4,11429,1,1252.00,1920,1,A1,300000.00,2017-03-27,,spring
5,10314,1,1252.00,1920,1,A1,475000.00,2016-10-18,,autumn
5,10314,1,1252.00,1935,1,A1,432000.00,2017-02-17,,winter
4,11361,1,1252.00,1925,1,A1,685000.00,2016-11-16,,autumn
4,11358,1,1252.00,1930,1,A1,918000.00,2017-08-15,,summer
4,11358,1,1252.00,1910,1,A1,775000.00,2017-05-30,,spring
4,11358,1,1252.00,1910,1,A1,770000.00,2016-11-04,,autumn
4,11692,1,1252.00,1930,1,A1,525000.00,2017-08-17,,summer
4,11427,1,1252.00,1950,1,A1,975000.00,2017-03-15,,winter
4,11354,1,1254.00,1910,1,A1,645000.00,2017-01-31,,winter
4,11434,1,1256.00,1930,1,A1,365000.00,2016-11-22,,autumn
3,11229,1,1256.00,1915,1,A1,725000.00,2016-10-05,,autumn
3,11229,1,1256.00,1915,1,A1,680000.00,2016-12-06,,autumn
3,11229,1,1256.00,1910,1,A1,815000.00,2017-02-03,,winter
4,11365,1,1256.00,1940,1,A1,800000.00,2017-02-21,,winter
4,11365,1,1256.00,1940,1,A1,950000.00,2017-02-14,,winter
4,11426,1,1256.00,1940,1,A1,668000.00,2016-10-06,,autumn
4,11375,1,1256.00,1925,1,A1,855000.00,2016-12-05,,autumn
3,11229,1,1257.00,1915,1,A1,805000.00,2017-07-28,,summer
4,11435,1,1258.00,1915,1,A1,560000.00,2017-08-30,,summer
4,11412,1,1258.00,1930,1,A1,207000.00,2017-05-03,,spring
2,10465,1,1258.00,1930,1,A1,465000.00,2016-11-17,,autumn
4,11368,1,1260.00,1910,1,A1,640000.00,2017-02-14,,winter
4,11419,1,1260.00,1925,1,A1,510000.00,2017-07-11,,summer
4,11433,1,1260.00,1920,1,A1,170000.00,2016-11-22,,autumn
4,11411,1,1260.00,1960,1,A1,442000.00,2017-03-23,,spring
4,11413,1,1260.00,1925,1,A1,285000.00,2017-05-15,,spring
5,10302,1,1260.00,1935,1,A1,410000.00,2017-05-11,,spring
4,11358,1,1260.00,1930,1,A1,817500.00,2017-08-02,,summer
4,11357,1,1260.00,1950,1,A1,938000.00,2017-06-30,,summer
3,11229,1,1260.00,1925,1,A1,780000.00,2017-02-16,,winter
3,11229,1,1260.00,1925,1,A1,780000.00,2017-05-09,,spring
3,11234,1,1260.00,1925,1,A1,599000.00,2016-11-29,,autumn
4,11429,1,1260.00,1935,1,A1,409000.00,2017-04-19,,spring
4,11429,1,1260.00,1935,1,A1,425250.00,2017-04-13,,spring
4,11356,1,1260.00,1920,1,A1,525000.00,2016-12-23,,winter
5,10302,1,1260.00,1920,1,A1,400000.00,2017-05-30,,spring
2,10469,1,1260.00,1930,1,A1,425000.00,2017-02-14,,winter
4,11694,1,1260.00,1930,1,A1,625500.00,2016-10-24,,autumn
4,11358,1,1260.00,1940,1,A1,820000.00,2017-04-06,,spring
4,11361,1,1260.00,1955,1,A1,777000.00,2017-02-16,,winter
3,11229,1,1260.00,1920,1,A1,560000.00,2017-06-14,,spring
4,11385,1,1260.00,1930,1,A1,849000.00,2016-12-01,,autumn
5,10310,1,1260.00,1960,1,A1,675000.00,2017-06-27,,summer
4,11421,1,1260.00,1920,1,A1,367000.00,2017-03-30,,spring
4,11379,1,1260.00,1920,1,A1,618000.00,2017-08-21,,summer
4,11693,1,1260.00,1930,1,A1,205000.00,2017-08-10,,summer
3,11208,1,1260.00,1910,1,A1,161500.00,2016-12-13,,autumn
2,10457,1,1261.00,1910,1,A1,495000.00,2017-03-17,,winter
5,10302,1,1261.00,1920,1,A1,290000.00,2016-11-14,,autumn
4,11375,1,1261.00,1920,1,A1,1265000.00,2016-09-13,,summer
3,11210,1,1263.00,1925,1,A1,885000.00,2017-07-12,,summer
5,10306,1,1264.00,1940,1,A1,559000.00,2017-02-01,,winter
4,11419,1,1264.00,1920,1,A1,408000.00,2017-04-06,,spring
3,11236,1,1264.00,1925,1,A1,425000.00,2017-03-06,,winter
4,11418,1,1264.00,1930,1,A1,520000.00,2017-05-25,,spring
4,11419,1,1264.00,1920,1,A1,255000.00,2017-06-15,,spring
4,11420,1,1264.00,1920,1,A1,525000.00,2016-12-09,,autumn
4,11433,1,1264.00,1925,1,A1,455000.00,2017-02-27,,winter
4,11433,1,1264.00,1940,1,A1,500000.00,2017-08-16,,summer
4,11433,1,1264.00,1940,1,A1,268800.00,2016-10-27,,autumn
4,11420,1,1264.00,1925,1,A1,562000.00,2017-04-17,,spring
4,11420,1,1264.00,1925,1,A1,385000.00,2016-10-13,,autumn
4,11420,1,1264.00,1925,1,A1,523000.00,2016-11-08,,autumn
4,11420,1,1264.00,1930,1,A1,570000.00,2017-05-25,,spring
4,11420,1,1264.00,1930,1,A1,450000.00,2016-10-31,,autumn
4,11436,1,1264.00,1930,1,A1,220000.00,2017-01-19,,winter
4,11436,1,1264.00,1930,1,A1,471700.00,2017-06-07,,spring
3,11230,1,1264.00,1915,1,A1,780000.00,2017-07-17,,summer
4,11420,1,1264.00,1925,1,A1,564000.00,2017-05-31,,spring
4,11420,1,1264.00,1925,1,A1,310000.00,2016-12-01,,autumn
4,11355,1,1264.00,1925,1,A1,1230000.00,2016-12-16,,autumn
4,11435,1,1264.00,1925,1,A1,435000.00,2017-01-13,,winter
4,11436,1,1264.00,1920,1,A1,433500.00,2017-01-13,,winter
4,11435,1,1264.00,1925,1,A1,230000.00,2017-06-29,,summer
4,11433,1,1264.00,1925,1,A1,430000.00,2016-09-12,,summer
4,11428,1,1264.00,1925,1,A1,327100.00,2016-10-28,,autumn
4,11428,1,1264.00,1925,1,A1,535000.00,2017-07-11,,summer
4,11369,1,1264.00,1930,1,A1,649000.00,2017-01-17,,winter
5,10302,1,1264.00,1925,1,A1,414500.00,2017-01-10,,winter
3,11203,1,1264.00,1920,1,A1,325000.00,2016-12-30,,winter
2,10473,1,1264.00,1930,1,A1,220000.00,2016-12-09,,autumn
2,10473,1,1264.00,1930,1,A1,160000.00,2017-02-23,,winter
3,11203,1,1264.00,1920,1,A1,480000.00,2016-12-16,,autumn
5,10310,1,1264.00,1920,1,A1,266271.00,2016-12-06,,autumn
4,11385,1,1264.00,1930,1,A1,500000.00,2017-01-25,,winter
4,11385,1,1264.00,1930,1,A1,400000.00,2016-09-16,,summer
4,11379,1,1264.00,1925,1,A1,638000.00,2016-11-02,,autumn
4,11421,1,1264.00,1920,1,A1,271000.00,2017-05-01,,spring
4,11427,1,1264.00,1925,1,A1,567500.00,2017-03-03,,winter
4,11423,1,1264.00,1925,1,A1,503000.00,2017-08-03,,summer
4,11423,1,1264.00,1920,1,A1,450000.00,2017-06-01,,spring
4,11423,1,1264.00,1920,1,A1,510000.00,2017-05-25,,spring
4,11421,1,1264.00,1920,1,A1,550000.00,2016-10-06,,autumn
4,11421,1,1264.00,1920,1,A1,348000.00,2017-01-24,,winter
5,10305,1,1266.00,1901,1,A1,450000.00,2016-12-12,,autumn
5,10310,1,1266.00,1901,1,A1,360000.00,2017-06-22,,summer
2,10466,1,1266.00,1930,1,A1,421000.00,2017-04-10,,spring
2,10467,1,1267.00,1910,1,A1,312500.00,2017-04-21,,spring
4,11423,1,1267.00,1920,1,A1,262000.00,2016-12-01,,autumn
4,11417,1,1268.00,1920,1,A1,380000.00,2017-02-03,,winter
5,10314,1,1268.00,1927,1,A1,385000.00,2016-10-20,,autumn
4,11427,1,1268.00,1930,1,A1,390000.00,2016-11-17,,autumn
4,11435,1,1270.00,1930,1,A1,460000.00,2017-07-10,,summer
4,11385,1,1270.00,1920,1,A1,585000.00,2017-08-07,,summer
4,11420,1,1272.00,1930,1,A1,300000.00,2017-04-21,,spring
4,11411,1,1272.00,1940,1,A1,688574.00,2017-04-13,,spring
4,11420,1,1272.00,1925,1,A1,360000.00,2017-05-22,,spring
4,11420,1,1272.00,1930,1,A1,550000.00,2017-07-27,,summer
3,11225,1,1272.00,1901,1,A1,1335000.00,2017-04-26,,spring
4,11385,1,1272.00,1920,1,A1,590000.00,2016-10-28,,autumn
4,11427,1,1272.00,1925,1,A1,390000.00,2017-03-29,,spring
4,11375,1,1272.00,1925,1,A1,892000.00,2017-02-02,,winter
3,11236,1,1272.00,1925,1,A1,469000.00,2017-03-02,,winter
4,11436,1,1273.00,1925,1,A1,185000.00,2017-08-16,,summer
4,11412,1,1273.00,1930,1,A1,195000.00,2016-11-21,,autumn
4,11412,1,1273.00,1930,1,A1,490000.00,2017-07-06,,summer
4,11413,1,1273.00,1925,1,A1,512000.00,2016-10-22,,autumn
4,11358,1,1273.00,1935,1,A1,903000.00,2016-09-16,,summer
4,11378,1,1273.00,1910,1,A1,765000.00,2016-12-22,,winter
3,11223,1,1274.00,1899,1,A1,1200000.00,2017-01-31,,winter
4,11412,1,1274.00,1920,1,A1,245000.00,2017-04-27,,spring
4,11412,1,1274.00,1920,1,A1,205000.00,2016-12-05,,autumn
4,11412,1,1274.00,1920,1,A1,510000.00,2017-07-28,,summer
3,11210,1,1274.00,1925,1,A1,1200000.00,2017-08-28,,summer
4,11358,1,1274.00,1930,1,A1,1030000.00,2017-08-10,,summer
4,11414,1,1275.00,1925,1,A1,399500.00,2017-04-17,,spring
5,10312,1,1276.00,1944,1,A1,575000.00,2017-08-14,,summer
4,11356,1,1276.00,1910,1,A1,628000.00,2017-01-09,,winter
3,11234,1,1276.00,1930,1,A1,540000.00,2017-06-20,,spring
3,11234,1,1276.00,1960,1,A1,635000.00,2016-12-12,,autumn
2,10463,1,1276.00,1910,1,A1,137000.00,2016-10-05,,autumn
5,10305,1,1276.00,1925,1,A1,420000.00,2017-01-18,,winter
5,10302,1,1277.00,1950,1,A1,581000.00,2017-06-04,,spring
4,11364,1,1277.00,1940,1,A1,375000.00,2017-01-18,,winter
4,11358,1,1278.00,1925,1,A1,838888.00,2017-07-18,,summer
4,11418,1,1280.00,1925,1,A1,510000.00,2016-10-28,,autumn
4,11416,1,1280.00,1910,1,A1,435000.00,2016-09-22,,autumn
4,11416,1,1280.00,1920,1,A1,460000.00,2017-03-29,,spring
4,11417,1,1280.00,1920,1,A1,499887.00,2016-11-28,,autumn
4,11419,1,1280.00,1920,1,A1,540000.00,2016-09-07,,summer
4,11417,1,1280.00,1930,1,A1,489000.00,2016-09-06,,summer
4,11420,1,1280.00,1930,1,A1,570000.00,2017-01-13,,winter
4,11420,1,1280.00,1930,1,A1,530000.00,2017-06-08,,spring
4,11417,1,1280.00,1925,1,A1,485000.00,2017-01-19,,winter
4,11420,1,1280.00,1930,1,A1,378000.00,2016-10-19,,autumn
4,11433,1,1280.00,1930,1,A1,415000.00,2016-11-22,,autumn
5,10304,1,1280.00,1925,1,A1,435000.00,2017-06-14,,spring
5,10304,1,1280.00,1925,1,A1,260000.00,2016-12-08,,autumn
4,11433,1,1280.00,1925,1,A1,35000.00,2017-03-07,,winter
4,11420,1,1280.00,1935,1,A1,529000.00,2016-12-22,,winter
4,11420,1,1280.00,1925,1,A1,530000.00,2017-08-28,,summer
4,11420,1,1280.00,1925,1,A1,240000.00,2017-02-15,,winter
4,11420,1,1280.00,1925,1,A1,405000.00,2017-01-27,,winter
4,11420,1,1280.00,1925,1,A1,585000.00,2017-03-03,,winter
4,11434,1,1280.00,1925,1,A1,440000.00,2017-02-01,,winter
4,11411,1,1280.00,1940,1,A1,361000.00,2017-03-27,,spring
4,11434,1,1280.00,1925,1,A1,255000.00,2016-12-07,,autumn
4,11434,1,1280.00,1925,1,A1,525000.00,2017-04-27,,spring
4,11411,1,1280.00,1940,1,A1,359000.00,2016-09-12,,summer
4,11436,1,1280.00,1935,1,A1,499999.00,2017-06-16,,spring
4,11412,1,1280.00,1935,1,A1,445000.00,2017-02-06,,winter
4,11420,1,1280.00,1920,1,A1,505000.00,2016-12-09,,autumn
3,11218,1,1280.00,1920,1,A1,950000.00,2016-12-21,,winter
5,10304,1,1280.00,1899,1,A1,335000.00,2016-09-13,,summer
3,11218,1,1280.00,1920,1,A1,343800.00,2017-05-24,,spring
4,11419,1,1280.00,1930,1,A1,555555.00,2017-05-31,,spring
4,11420,1,1280.00,1925,1,A1,550000.00,2016-12-28,,winter
3,11203,1,1280.00,1930,1,A1,475000.00,2017-07-14,,summer
4,11435,1,1280.00,1925,1,A1,575000.00,2016-11-11,,autumn
4,11434,1,1280.00,1920,1,A1,363400.00,2017-06-08,,spring
4,11367,1,1280.00,1930,1,A1,786000.00,2016-11-18,,autumn
4,11414,1,1280.00,1935,1,A1,525500.00,2016-11-07,,autumn
4,11434,1,1280.00,1925,1,A1,400000.00,2017-03-03,,winter
4,11434,1,1280.00,1925,1,A1,495000.00,2016-11-30,,autumn
4,11434,1,1280.00,1925,1,A1,380000.00,2016-09-08,,summer
4,11432,1,1280.00,1920,1,A1,461000.00,2017-08-29,,summer
4,11433,1,1280.00,1930,1,A1,370000.00,2016-09-30,,autumn
4,11434,1,1280.00,1920,1,A1,530000.00,2017-07-31,,summer
4,11434,1,1280.00,1920,1,A1,270000.00,2017-04-05,,spring
4,11412,1,1280.00,1930,1,A1,499999.00,2016-10-20,,autumn
2,10461,1,1280.00,1915,1,A1,355000.00,2017-01-20,,winter
4,11369,1,1280.00,1925,1,A1,631000.00,2017-04-19,,spring
2,10461,1,1280.00,1920,1,A1,530000.00,2016-11-08,,autumn
3,11218,1,1280.00,1925,1,A1,1625000.00,2016-10-13,,autumn
4,11358,1,1280.00,1930,1,A1,740000.00,2017-02-13,,winter
5,10302,1,1280.00,1930,1,A1,345000.00,2017-03-23,,spring
5,10310,1,1280.00,1930,1,A1,390000.00,2016-09-26,,autumn
2,10471,1,1280.00,1915,1,A1,665000.00,2016-11-16,,autumn
4,11365,1,1280.00,1940,1,A1,860000.00,2017-07-25,,summer
4,11375,1,1280.00,1920,1,A1,890000.00,2017-01-12,,winter
4,11375,1,1280.00,1920,1,A1,1075000.00,2017-01-05,,winter
4,11432,1,1280.00,1930,1,A1,585000.00,2016-10-21,,autumn
4,11426,1,1280.00,1930,1,A1,550000.00,2017-06-21,,summer
4,11427,1,1280.00,1920,1,A1,567000.00,2017-08-09,,summer
4,11421,1,1280.00,1915,1,A1,490000.00,2017-01-20,,winter
4,11427,1,1280.00,1930,1,A1,410000.00,2017-04-21,,spring
4,11427,1,1280.00,1930,1,A1,515000.00,2017-01-31,,winter
4,11418,1,1280.00,1920,1,A1,435000.00,2017-03-30,,spring
4,11423,1,1280.00,1925,1,A1,470000.00,2016-11-30,,autumn
4,11423,1,1280.00,1925,1,A1,455000.00,2017-06-22,,summer
4,11423,1,1280.00,1920,1,A1,528000.00,2017-01-25,,winter
4,11421,1,1280.00,1920,1,A1,260000.00,2017-08-08,,summer
2,10466,1,1280.00,1925,1,A1,420000.00,2016-11-09,,autumn
4,11428,1,1280.00,1935,1,A1,535000.00,2017-08-25,,summer
4,11428,1,1280.00,1920,1,A1,470000.00,2016-09-30,,autumn
4,11423,1,1280.00,1920,1,A1,500000.00,2017-04-14,,spring
4,11417,1,1280.00,1925,1,A1,530000.00,2017-08-07,,summer
5,10305,1,1281.00,1905,1,A1,469000.00,2017-08-09,,summer
4,11354,1,1282.00,1955,1,A1,699500.00,2016-11-18,,autumn
4,11419,1,1284.00,1920,1,A1,545000.00,2017-05-30,,spring
4,11420,1,1284.00,1920,1,A1,450000.00,2017-03-02,,winter
5,10304,1,1284.00,1930,1,A1,249000.00,2016-11-08,,autumn
4,11412,1,1284.00,1930,1,A1,334950.00,2017-04-21,,spring
4,11412,1,1284.00,1930,1,A1,335000.00,2017-07-18,,summer
4,11412,1,1284.00,1925,1,A1,215000.00,2017-02-15,,winter
4,11412,1,1284.00,1925,1,A1,280000.00,2017-03-21,,winter
4,11412,1,1284.00,1925,1,A1,539000.00,2017-08-29,,summer
4,11361,1,1284.00,1935,1,A1,630000.00,2016-09-07,,summer
4,11361,1,1284.00,1925,1,A1,810000.00,2017-06-15,,spring
5,10301,1,1284.00,1901,1,A1,280000.00,2016-12-19,,autumn
5,10304,1,1286.00,1950,1,A1,890968.00,2016-12-14,,autumn
2,10466,1,1286.00,1925,1,A1,392000.00,2017-02-07,,winter
2,10470,1,1286.00,1910,1,A1,455000.00,2016-11-29,,autumn
4,11426,1,1287.00,2006,1,A1,290000.00,2017-05-12,,spring
4,11420,1,1288.00,1925,1,A1,360000.00,2017-07-07,,summer
4,11420,1,1288.00,1925,1,A1,136000.00,2017-04-26,,spring
4,11356,1,1288.00,1920,1,A1,650000.00,2016-09-09,,summer
3,11234,1,1288.00,1920,1,A1,389860.00,2016-11-03,,autumn
3,11234,1,1288.00,1930,1,A1,715000.00,2017-02-28,,winter
4,11434,1,1288.00,1935,1,A1,458000.00,2016-11-16,,autumn
4,11360,1,1288.00,1940,1,A1,870000.00,2016-10-25,,autumn
3,11223,1,1288.00,1940,1,A1,820000.00,2017-06-12,,spring
4,11379,1,1288.00,1905,1,A1,460000.00,2017-06-19,,spring
4,11421,1,1288.00,1920,1,A1,568000.00,2017-03-13,,winter
4,11428,1,1288.00,1925,1,A1,465000.00,2017-05-01,,spring
4,11428,1,1288.00,1920,1,A1,540000.00,2017-05-15,,spring
4,11356,1,1290.00,1901,1,A1,630000.00,2017-07-20,,summer
5,10306,1,1290.00,1930,1,A1,580000.00,2017-03-27,,spring
5,10301,1,1290.00,1910,1,A1,376000.00,2016-09-16,,summer
4,11419,1,1290.00,1910,1,A1,430000.00,2016-12-22,,winter
4,11412,1,1291.00,1930,1,A1,450000.00,2016-11-30,,autumn
4,11433,1,1292.00,1920,1,A1,275000.00,2017-08-17,,summer
4,11357,1,1292.00,1930,1,A1,740000.00,2017-07-11,,summer
3,11234,1,1292.00,1925,1,A1,472500.00,2016-12-08,,autumn
4,11357,1,1292.00,1925,1,A1,800000.00,2017-08-10,,summer
5,10314,1,1292.00,1920,1,A1,600000.00,2016-11-04,,autumn
4,11412,1,1293.00,1925,1,A1,475000.00,2017-05-04,,spring
4,11434,1,1294.00,1925,1,A1,440000.00,2016-09-14,,summer
2,10469,1,1294.00,1925,1,A1,570000.00,2017-08-09,,summer
2,10469,1,1294.00,1925,1,A1,119000.00,2016-11-14,,autumn
4,11369,1,1294.00,1920,1,A1,485000.00,2016-10-27,,autumn
4,11369,1,1294.00,1920,1,A1,375000.00,2016-09-26,,autumn
5,10310,1,1294.00,1935,1,A1,500000.00,2016-09-13,,summer
4,11419,1,1296.00,1925,1,A1,390000.00,2017-02-01,,winter
4,11419,1,1296.00,1925,1,A1,450000.00,2016-10-19,,autumn
4,11419,1,1296.00,1920,1,A1,429000.00,2016-09-07,,summer
4,11420,1,1296.00,1940,1,A1,565000.00,2017-08-02,,summer
4,11420,1,1296.00,1920,1,A1,417000.00,2016-10-03,,autumn
4,11356,1,1296.00,1940,1,A1,720000.00,2017-04-10,,spring
4,11413,1,1296.00,1930,1,A1,500000.00,2017-08-22,,summer
4,11420,1,1296.00,1925,1,A1,530000.00,2017-05-19,,spring
